pin,pin10,year,class,triad_name,triad_code,township_name,township_code,nbhd_code,tax_code,zip_code,lon,lat,x_3435,y_3435,census_block_group_geoid,census_block_geoid,census_congressional_district_geoid,census_congressional_district_num,census_county_subdivision_geoid,census_place_geoid,census_puma_geoid,census_school_district_elementary_geoid,census_school_district_secondary_geoid,census_school_district_unified_geoid,census_state_representative_geoid,census_state_representative_num,census_state_senate_geoid,census_state_senate_num,census_tract_geoid,census_zcta_geoid,census_data_year,census_acs5_congressional_district_geoid,census_acs5_congressional_district_num,census_acs5_county_subdivision_geoid,census_acs5_place_geoid,census_acs5_puma_geoid,census_acs5_school_district_elementary_geoid,census_acs5_school_district_secondary_geoid,census_acs5_school_district_unified_geoid,census_acs5_state_representative_geoid,census_acs5_state_representative_num,census_acs5_state_senate_geoid,census_acs5_state_senate_num,census_acs5_tract_geoid,census_acs5_data_year,cook_board_of_review_district_num,cook_board_of_review_district_data_year,cook_commissioner_district_num,cook_commissioner_district_data_year,cook_judicial_district_num,cook_judicial_district_data_year,ward_num,ward_chicago_data_year,ward_evanston_data_year,chicago_community_area_num,chicago_community_area_name,chicago_community_area_data_year,chicago_industrial_corridor_num,chicago_industrial_corridor_name,chicago_industrial_corridor_data_year,chicago_police_district_num,chicago_police_district_data_year,econ_coordinated_care_area_num,econ_coordinated_care_area_data_year,econ_enterprise_zone_num,econ_enterprise_zone_data_year,econ_industrial_growth_zone_num,econ_industrial_growth_zone_data_year,econ_qualified_opportunity_zone_num,econ_qualified_opportunity_zone_data_year,econ_central_business_district_num,econ_central_business_district_data_year,env_flood_fema_sfha,env_flood_fema_data_year,env_flood_fs_factor,env_flood_fs_risk_direction,env_flood_fs_data_year,env_ohare_noise_contour_no_buffer_bool,env_ohare_noise_contour_half_mile_buffer_bool,env_ohare_noise_contour_data_year,env_airport_noise_dnl,env_airport_noise_data_year,school_elementary_district_geoid,school_elementary_district_name,school_secondary_district_geoid,school_secondary_district_name,school_unified_district_geoid,school_unified_district_name,school_school_year,school_data_year,tax_municipality_num,tax_municipality_name,tax_school_elementary_district_num,tax_school_elementary_district_name,tax_school_secondary_district_num,tax_school_secondary_district_name,tax_school_unified_district_num,tax_school_unified_district_name,tax_community_college_district_num,tax_community_college_district_name,tax_fire_protection_district_num,tax_fire_protection_district_name,tax_library_district_num,tax_library_district_name,tax_park_district_num,tax_park_district_name,tax_sanitation_district_num,tax_sanitation_district_name,tax_special_service_area_num,tax_special_service_area_name,tax_tif_district_num,tax_tif_district_name,tax_data_year,access_cmap_walk_id,access_cmap_walk_nta_score,access_cmap_walk_total_score,access_cmap_walk_data_year,misc_subdivision_id,misc_subdivision_data_year,row_id
20304340350000,2030434035,2025,517,City,1,Lake,72,72212,72225,60620.0,-87.664944216,41.750573465,1166634.9095470598,1852408.3747751953,170317104002,170317104002012,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,54.7773284912,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,724,83.5,91.5,2017,2030H_H,2024.0,203043403500002025
20304340360000,2030434036,2025,517,City,1,Lake,72,72212,72225,60620.0,-87.6648388931,41.7505748144,1166663.645599657,1852409.089797665,170317104002,170317104002012,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,54.7773284912,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,724,83.5,91.5,2017,2030H_H,2024.0,203043403600002025
20304340370000,2030434037,2025,318,City,1,Lake,72,72212,72225,60620.0,-87.6656448686,41.750564449,1166443.745335728,1852403.6049818771,170317104002,170317104002012,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,54.8974151611,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,724,83.5,91.5,2017,2030H_H,2024.0,203043403700002025
20304350350000,2030435035,2025,517,City,1,Lake,72,72212,72225,60620.0,-87.663827156,41.7506775429,1166939.4308373574,1852448.6697312524,170317104002,170317104002011,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,54.5997276306,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,724,83.5,91.5,2017,2030H_C,2024.0,203043503500002025
20304350360000,2030435036,2025,517,City,1,Lake,72,72212,72225,60620.0,-87.6638228184,41.7505115703,1166941.0850468976,1852388.200047944,170317104002,170317104002011,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710400,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,54.5997276306,omp,609790,CPS ELEMENTARY - BARTON,609698,CPS SECONDARY - BOGAN HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,724,83.5,91.5,2017,2030H_C,2024.0,203043503600002025
20331000020000,2033100002,2025,517,City,1,Lake,72,72251,72225,60620.0,-87.643278241,41.7504271432,1172547.4151162244,1852401.727940621,170317109001,170317109001003,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710900,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710900,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,6.0,1.0,2019.0,False,False,2020,52.1951675415,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,753,78.0,86.0,2017,2033C_O,2024.0,203310000200002025
20331000030000,2033100003,2025,212,City,1,Lake,72,72251,72225,60620.0,-87.643087076,41.7504301315,1172599.5704487,1852403.235286444,170317109001,170317109001003,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710900,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710900,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,5.0,0.0,2019.0,False,False,2020,52.1951675415,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,753,78.0,86.0,2017,2033C_O,2024.0,203310000300002025
20331000050000,2033100005,2025,590,City,1,Lake,72,72251,72225,60620.0,-87.6436991448,41.7502048741,1172433.210374127,1852319.8142239507,170317109001,170317109001003,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710900,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710900,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,6.0,1.0,2019.0,False,False,2020,52.1804771423,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,753,78.0,86.0,2017,2033C_O,2024.0,203310000500002025
20331000080000,2033100008,2025,592,City,1,Lake,72,72251,72225,60620.0,-87.6436891871,41.7498965219,1172436.8281892426,1852207.4752625653,170317109001,170317109001003,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710900,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710900,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,6.0,1.0,2019.0,False,False,2020,52.1439819336,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,753,78.0,86.0,2017,2033C_O,2024.0,203310000800002025
20331000280000,2033100028,2025,590,City,1,Lake,72,72251,72225,60620.0,-87.6436965504,41.7501366579,1172434.1175509722,1852294.9625206504,170317109001,170317109001003,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710900,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710900,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,6.0,1.0,2019.0,False,False,2020,52.1804771423,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,753,78.0,86.0,2017,2033C_O,2024.0,203310002800002025
20331000290000,2033100029,2025,590,City,1,Lake,72,72251,72225,60620.0,-87.6436930622,41.7500338442,1172435.3696819718,1852257.5057876145,170317109001,170317109001003,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710900,60620,2024,1701,1,1703114000,1714000,1703166,,,1709930,17031,31,17016,16,17031710900,2023,3,2023,3,2023,1,2022,17,2023,,71,AUBURN GRESHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,6.0,1.0,2019.0,False,False,2020,52.1804771423,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210517.0,TIF - CHICAGO - 79TH ST CORRIDOR,2023,753,78.0,86.0,2017,2033C_O,2024.0,203310002900002025
20331060010000,2033106001,2025,315,City,1,Lake,72,72251,72227,60620.0,-87.6363309651,41.7504544054,1174443.0695185298,1852426.9426709767,170318424001,170318424001000,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,60620,2024,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,2023,3,2023,3,2023,1,2022,6,2023,,44,CHATHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,51.9555206299,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210650.0,TIF - CHICAGO - 79TH / VINCENNES,2023,753,78.0,86.0,2017,2033D_E,2024.0,203310600100002025
20331060020000,2033106002,2025,318,City,1,Lake,72,72251,72227,60620.0,-87.6359713313,41.7504596831,1174541.1887947011,1852429.6610120956,170318424001,170318424001000,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,60620,2024,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,2023,3,2023,3,2023,1,2022,6,2023,,44,CHATHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,51.9526176453,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210650.0,TIF - CHICAGO - 79TH / VINCENNES,2023,753,78.0,86.0,2017,2033D_E,2024.0,203310600200002025
20332000010000,2033200001,2025,592,City,1,Lake,72,72260,72227,60620.0,-87.6338776327,41.7505294096,1175112.2991078647,1852459.7062740629,170318424002,170318424002010,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,60620,2024,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,2023,3,2023,3,2023,1,2022,6,2023,,44,CHATHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,52.5,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210650.0,TIF - CHICAGO - 79TH / VINCENNES,2023,754,88.5,97.5,2017,2033A_B,2024.0,203320000100002025
20332000030000,2033200003,2025,517,City,1,Lake,72,72260,72227,60620.0,-87.6335235036,41.7505418257,1175208.8949918996,1852465.016336081,170318424002,170318424002010,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,60620,2024,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,2023,3,2023,3,2023,1,2022,6,2023,,44,CHATHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,52.5,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210650.0,TIF - CHICAGO - 79TH / VINCENNES,2023,754,88.5,97.5,2017,2033A_B,2024.0,203320000300002025
20332000040000,2033200004,2025,517,City,1,Lake,72,72260,72227,60620.0,-87.633431944,41.7505433042,1175233.8748796324,1852465.758325684,170318424002,170318424002010,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,60620,2024,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,2023,3,2023,3,2023,1,2022,6,2023,,44,CHATHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,52.5,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210650.0,TIF - CHICAGO - 79TH / VINCENNES,2023,754,88.5,97.5,2017,2033A_B,2024.0,203320000400002025
20332000050000,2033200005,2025,517,City,1,Lake,72,72260,72227,60620.0,-87.6333403831,41.7505447037,1175258.8553146815,1852466.4715285853,170318424002,170318424002010,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,60620,2024,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,2023,3,2023,3,2023,1,2022,6,2023,,44,CHATHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,52.5,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210650.0,TIF - CHICAGO - 79TH / VINCENNES,2023,754,88.5,97.5,2017,2033A_B,2024.0,203320000500002025
20332000060000,2033200006,2025,517,City,1,Lake,72,72260,72227,60620.0,-87.633248806,41.7505461721,1175283.8399960252,1852467.2099343473,170318424002,170318424002010,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,60620,2024,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,2023,3,2023,3,2023,1,2022,6,2023,,44,CHATHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,52.5,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210650.0,TIF - CHICAGO - 79TH / VINCENNES,2023,754,88.5,97.5,2017,2033A_B,2024.0,203320000600002025
20332010030000,2033201003,2025,517,City,1,Lake,72,72260,72227,60620.0,-87.6325213607,41.7505615835,1175482.2952358944,1852474.441694846,170318424002,170318424002009,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,60620,2024,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,2023,3,2023,3,2023,1,2022,6,2023,,44,CHATHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,52.5,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210650.0,TIF - CHICAGO - 79TH / VINCENNES,2023,754,88.5,97.5,2017,2033A_B,2024.0,203320100300002025
20332010040000,2033201004,2025,517,City,1,Lake,72,72260,72227,60620.0,-87.632429418,41.7505630943,1175507.3795213972,1852475.1965839984,170318424002,170318424002009,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,60620,2024,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,2023,3,2023,3,2023,1,2022,6,2023,,44,CHATHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,52.5,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210650.0,TIF - CHICAGO - 79TH / VINCENNES,2023,754,88.5,97.5,2017,2033A_B,2024.0,203320100400002025
20332010060000,2033201006,2025,517,City,1,Lake,72,72260,72227,60620.0,-87.6322456009,41.7505659341,1175557.5299959092,1852476.6400594192,170318424002,170318424002009,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,60620,2024,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,2023,3,2023,3,2023,1,2022,6,2023,,44,CHATHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,52.5,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210650.0,TIF - CHICAGO - 79TH / VINCENNES,2023,754,88.5,97.5,2017,2033A_B,2024.0,203320100600002025
20332010070000,2033201007,2025,517,City,1,Lake,72,72260,72227,60620.0,-87.6321536759,41.750567422,1175582.6095151647,1852477.3866438384,170318424002,170318424002009,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,60620,2024,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,2023,3,2023,3,2023,1,2022,6,2023,,44,CHATHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,52.5,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210650.0,TIF - CHICAGO - 79TH / VINCENNES,2023,754,88.5,97.5,2017,2033A_B,2024.0,203320100700002025
20332010080000,2033201008,2025,517,City,1,Lake,72,72260,72227,60620.0,-87.6320483343,41.7505690469,1175611.349669709,1852478.2129910465,170318424002,170318424002009,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,60620,2024,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,2023,3,2023,3,2023,1,2022,6,2023,,44,CHATHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,52.5,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210650.0,TIF - CHICAGO - 79TH / VINCENNES,2023,754,88.5,97.5,2017,2033A_B,2024.0,203320100800002025
20332020010000,2033202001,2025,517,City,1,Lake,72,72260,72227,60620.0,-87.6316421806,41.750575368,1175722.1596804664,1852481.4199505833,170318424002,170318424002008,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,60620,2024,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,2023,3,2023,3,2023,1,2022,17,2023,,44,CHATHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,52.5,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210650.0,TIF - CHICAGO - 79TH / VINCENNES,2023,754,88.5,97.5,2017,2033A_B,2024.0,203320200100002025
20332020030000,2033202003,2025,212,City,1,Lake,72,72260,72227,60620.0,-87.6313998122,41.7505791652,1175788.2844347602,1852483.3430802615,170318424002,170318424002008,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,60620,2024,1701,1,1703114000,1714000,1703167,,,1709930,17031,31,17016,16,17031842400,2023,3,2023,3,2023,1,2022,17,2023,,44,CHATHAM,2018,,,,6,2018,,,,,,,,,,,False,2024,1.0,0.0,2019.0,False,False,2020,52.5,omp,610300,CPS ELEMENTARY - WESTCOTT,609712,CPS SECONDARY - HIRSCH HS,,,2023 - 2024,2024,30210000,CITY OF CHICAGO,,,,,44060000,BOARD OF EDUCATION,43030000,CHICAGO COMMUNITY COLLEGE DISTRICT 508,,,30210001,CITY OF CHICAGO LIBRARY FUND,50200000,CHICAGO PARK DISTRICT,,,,,30210650.0,TIF - CHICAGO - 79TH / VINCENNES,2023,754,88.5,97.5,2017,2033A_B,2024.0,203320200300002025
